"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","subtype"
106.965938429773,0.646186764795014,0.295776828152955,2.18471057665428,0.0289100742035171,0.196925411562966,"DFFA","NEU_EXC_LOWER"
203.136498009451,-0.0380062277031405,0.1982312606978,-0.191726711364058,0.84795628148705,0.922312886598145,"PEX14","NEU_EXC_LOWER"
1.64408201293937,-0.487817706047283,1.22958494227298,-0.396733636917769,0.69156389281151,NA,"AL139423.2","NEU_EXC_LOWER"
9.8632201829806,-1.31910709451366,0.533072142758194,-2.47453766330464,0.0133408753407558,0.153520873917685,"CASZ1","NEU_EXC_LOWER"
193.730613969062,0.422013896046282,0.146435936541853,2.8819011645114,0.0039528370058776,0.10363789786459,"TARDBP","NEU_EXC_LOWER"
9.3013189140896,-0.250701066999559,0.639338614943982,-0.392125645377333,0.694965379566445,0.828784969585085,"MASP2","NEU_EXC_LOWER"
50.8373766557449,-0.145105458647031,0.289911927785892,-0.500515655755272,0.61671203524732,0.774818702267831,"AL109811.2","NEU_EXC_LOWER"
94.3988656366802,-0.931169742464015,0.485530423392163,-1.91784015501725,0.0551312824145729,0.245750944967019,"SRM","NEU_EXC_LOWER"
116.431153496799,0.0238559204169887,0.16139313226029,0.147812487947223,0.882490753645489,0.939721091679611,"EXOSC10","NEU_EXC_LOWER"
13.8608064394632,-0.875142303282663,0.582070009744521,-1.50350007495967,0.132710137622882,0.350326278474916,"AL109811.1","NEU_EXC_LOWER"
2.00472066958801,-1.54279225647461,1.00545954434415,-1.53441504946969,0.124927577560112,NA,"EXOSC10-AS1","NEU_EXC_LOWER"
242.466952908974,-0.119123156568387,0.16009889268217,-0.744059840594098,0.45684027352919,0.657584731369178,"MTOR","NEU_EXC_LOWER"
